datetime,wind_speed_kts,wind_direction_deg,air_temperature_c,water_temperature_c,relative_humidity_pct,air_pressure_hpa,station_name,latitude,longitude,risk_class,risk_label
2020-01-01 12:00:00,,,25.3,,66.6,1014.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-02 12:00:00,,,25.2,,66.3,1016.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-03 12:00:00,,,25.2,,65.2,1015.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-04 12:00:00,,,25.1,,64.2,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-05 12:00:00,,,25.1,,59.8,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-06 12:00:00,,,26.0,,59.0,1013.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-07 12:00:00,,,25.7,,70.5,1013.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-08 12:00:00,,,25.1,,71.7,1014.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-09 12:00:00,,,25.3,,70.6,1013.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-10 12:00:00,,,25.0,,71.3,1013.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-11 12:00:00,,,25.4,,75.9,1013.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-12 12:00:00,,,25.7,,70.9,1014.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-13 12:00:00,,,24.5,,70.3,1013.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-14 12:00:00,,,24.3,,64.9,1013.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-15 12:00:00,,,24.2,,68.5,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-16 12:00:00,,,24.4,,62.8,1014.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-17 12:00:00,,,23.8,,60.8,1015.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-18 12:00:00,,,23.9,,61.5,1014.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-19 12:00:00,,,24.4,,62.2,1014.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-20 12:00:00,,,24.5,,61.3,1014.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-21 12:00:00,,,24.8,,70.0,1014.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-22 12:00:00,,,24.9,,79.2,1014.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-23 12:00:00,,,25.1,,78.9,1014.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-24 12:00:00,,,25.0,,84.2,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-25 12:00:00,,,25.1,,76.4,1014.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-26 12:00:00,,,24.7,,71.2,1013.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-27 12:00:00,,,24.2,,70.6,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-28 12:00:00,,,24.0,,63.1,1015.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-29 12:00:00,,,23.9,,57.9,1016.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-30 12:00:00,,,23.7,,61.4,1015.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-01-31 12:00:00,,,23.6,,61.2,1014.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-01 12:00:00,,,23.9,,60.2,1014.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-02 12:00:00,,,24.3,,62.2,1015.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-03 12:00:00,,,24.3,,60.0,1015.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-04 12:00:00,,,24.6,,67.7,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-05 12:00:00,,,24.5,,63.3,1015.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-06 12:00:00,,,24.1,,60.1,1015.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-07 12:00:00,,,24.4,,59.7,1015.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-08 12:00:00,,,24.2,,62.3,1015.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-09 12:00:00,,,24.7,,66.5,1014.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-10 12:00:00,,,24.7,,76.9,1012.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-11 12:00:00,,,24.9,,79.8,1013.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-12 12:00:00,,,25.0,,82.5,1015.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-13 12:00:00,,,24.9,,78.3,1015.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-14 12:00:00,,,25.1,,83.6,1014.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-15 12:00:00,,,25.2,,83.1,1014.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-16 12:00:00,,,25.0,,78.3,1014.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-17 12:00:00,,,24.9,,73.9,1014.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-18 12:00:00,,,25.0,,76.9,1014.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-19 12:00:00,,,24.9,,81.8,1013.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-20 12:00:00,,,25.4,,78.4,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-21 12:00:00,,,25.9,,76.8,1015.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-22 12:00:00,,,25.3,,80.4,1015.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-23 12:00:00,,,25.2,,80.0,1014.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-24 12:00:00,,,25.2,,82.3,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-25 12:00:00,,,25.5,,79.6,1012.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-26 12:00:00,,,25.7,,77.8,1012.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-27 12:00:00,,,25.5,,73.5,1012.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-28 12:00:00,,,25.4,,66.6,1011.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-02-29 12:00:00,,,25.2,,65.4,1011.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-01 12:00:00,,,25.5,,68.5,1011.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-02 12:00:00,,,25.7,,71.1,1013.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-03 12:00:00,,,25.6,,71.9,1013.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-04 12:00:00,,,25.4,,68.3,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-05 12:00:00,,,25.4,,66.8,1011.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-06 12:00:00,,,25.2,,58.8,1012.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-07 12:00:00,,,25.1,,56.6,1013.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-08 12:00:00,,,25.0,,63.2,1012.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-09 12:00:00,,,24.9,,67.4,1012.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-10 12:00:00,,,24.6,,65.6,1012.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-11 12:00:00,,,25.0,,65.1,1013.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-12 12:00:00,,,24.6,,56.1,1014.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-13 12:00:00,,,24.6,,61.6,1014.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-14 12:00:00,,,25.2,,60.3,1013.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-15 12:00:00,,,25.4,,61.6,1012.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-16 12:00:00,,,25.6,,68.1,1012.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-17 12:00:00,,,25.6,,70.6,1013.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-18 12:00:00,,,26.1,,77.3,1013.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-19 12:00:00,,,25.9,,82.5,1013.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-20 12:00:00,,,26.5,,78.7,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-21 12:00:00,,,27.0,,75.4,1012.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-22 12:00:00,,,27.3,,74.1,1012.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-23 12:00:00,,,26.7,,74.8,1012.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-24 12:00:00,,,26.4,,74.8,1010.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-25 12:00:00,,,26.5,,73.1,1010.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-26 12:00:00,,,27.1,,73.8,1011.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-27 12:00:00,,,27.3,,75.9,1013.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-28 12:00:00,,,26.7,,74.5,1013.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-29 12:00:00,,,26.4,,71.0,1011.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-30 12:00:00,,,26.7,,74.3,1011.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-03-31 12:00:00,,,26.8,,75.3,1012.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-01 12:00:00,,,26.9,,77.8,1012.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-02 12:00:00,,,27.0,,76.7,1011.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-03 12:00:00,,,26.9,,75.3,1011.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-04 12:00:00,,,26.4,,73.7,1012.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-05 12:00:00,,,26.5,,75.9,1013.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-06 12:00:00,,,26.9,,74.6,1013.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-07 12:00:00,,,27.4,,70.2,1012.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-08 12:00:00,,,28.1,,69.5,1013.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-09 12:00:00,,,28.0,,69.6,1012.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-10 12:00:00,,,27.7,,71.3,1012.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-11 12:00:00,,,27.2,,73.9,1013.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-12 12:00:00,,,27.2,,76.5,1012.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-13 12:00:00,,,27.6,,79.6,1011.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-14 12:00:00,,,28.1,,81.3,1011.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-15 12:00:00,,,28.0,,81.3,1011.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-16 12:00:00,,,28.1,,78.9,1010.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-17 12:00:00,,,28.3,,75.8,1010.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-18 12:00:00,,,28.6,,74.5,1011.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-19 12:00:00,,,28.6,,76.2,1010.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-20 12:00:00,,,28.5,,78.9,1010.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-21 12:00:00,,,28.8,,76.4,1011.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-22 12:00:00,,,28.6,,76.2,1010.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-23 12:00:00,,,28.8,,76.2,1010.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-24 12:00:00,,,28.9,,73.5,1010.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-25 12:00:00,,,28.5,,76.7,1010.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-26 12:00:00,,,29.0,,73.9,1011.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-27 12:00:00,,,28.8,,73.8,1011.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-28 12:00:00,,,28.8,,74.0,1011.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-29 12:00:00,,,28.8,,73.3,1010.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-04-30 12:00:00,,,29.1,,68.3,1011.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-01 12:00:00,,,29.1,,69.0,1011.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-02 12:00:00,,,29.1,,68.3,1010.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-03 12:00:00,,,29.3,,71.2,1010.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-04 12:00:00,,,29.3,,73.2,1011.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-05 12:00:00,,,29.3,,76.8,1010.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-06 12:00:00,,,29.2,,76.7,1009.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-07 12:00:00,,,29.4,,74.4,1009.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-08 12:00:00,,,29.6,,71.9,1009.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-09 12:00:00,,,29.5,,69.8,1009.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-10 12:00:00,,,29.4,,68.6,1009.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-11 12:00:00,,,29.3,,67.9,1009.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-12 12:00:00,,,29.1,,70.3,1009.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-13 12:00:00,,,29.4,,68.9,1008.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-14 12:00:00,,,29.8,,70.6,1008.3,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-15 12:00:00,,,30.1,,71.6,1008.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-16 12:00:00,,,30.0,,69.8,1008.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-17 12:00:00,,,30.0,,69.5,1008.8,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-18 12:00:00,,,29.6,,75.5,1007.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-05-19 12:00:00,,,29.7,,70.5,1006.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-05-20 12:00:00,,,29.9,,68.0,1006.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-05-21 12:00:00,,,30.2,,67.4,1007.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-05-22 12:00:00,,,30.3,,67.6,1008.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-23 12:00:00,,,29.9,,69.1,1008.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-24 12:00:00,,,30.2,,69.9,1009.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-25 12:00:00,,,30.8,,68.1,1009.9,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-26 12:00:00,,,30.4,,72.3,1010.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-27 12:00:00,,,30.5,,75.1,1009.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-28 12:00:00,,,30.6,,77.1,1008.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-29 12:00:00,,,30.7,,78.2,1008.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-30 12:00:00,,,30.6,,78.6,1008.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-05-31 12:00:00,,,30.6,,78.0,1008.7,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-06-01 12:00:00,,,29.9,,78.8,1008.1,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-06-02 12:00:00,,,30.5,,79.7,1006.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-03 12:00:00,,,30.7,,78.6,1005.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-04 12:00:00,,,30.6,,79.4,1005.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-05 12:00:00,,,30.4,,79.8,1005.5,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-06 12:00:00,,,30.4,,79.8,1004.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-07 12:00:00,,,30.3,,80.3,1004.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-08 12:00:00,,,30.2,,80.8,1005.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-09 12:00:00,,,29.4,,80.9,1005.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-10 12:00:00,,,29.5,,81.1,1005.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-11 12:00:00,,,30.0,,79.7,1003.5,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-12 12:00:00,,,29.6,,81.3,1001.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-13 12:00:00,,,29.6,,81.4,1002.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-14 12:00:00,,,28.2,,86.0,1003.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-15 12:00:00,,,29.1,,82.5,1003.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-16 12:00:00,,,29.4,,82.1,1001.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-17 12:00:00,,,29.5,,80.8,1001.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-18 12:00:00,,,29.4,,79.8,1003.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-19 12:00:00,,,29.2,,80.3,1004.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-20 12:00:00,,,29.1,,81.6,1004.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-21 12:00:00,,,29.0,,81.0,1004.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-22 12:00:00,,,29.0,,81.9,1002.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-23 12:00:00,,,28.9,,83.2,1003.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-24 12:00:00,,,28.9,,82.7,1004.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-25 12:00:00,,,28.9,,83.2,1003.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-26 12:00:00,,,29.0,,82.8,1003.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-27 12:00:00,,,28.8,,83.8,1005.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-28 12:00:00,,,28.8,,83.3,1005.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-29 12:00:00,,,28.7,,82.8,1004.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-06-30 12:00:00,,,28.8,,82.6,1002.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-01 12:00:00,,,28.5,,83.0,1002.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-02 12:00:00,,,28.9,,79.4,1003.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-03 12:00:00,,,28.8,,78.2,1004.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-04 12:00:00,,,28.8,,78.7,1003.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-05 12:00:00,,,28.8,,78.0,1002.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-06 12:00:00,,,28.8,,79.6,1002.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-07 12:00:00,,,28.8,,79.5,1003.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-08 12:00:00,,,28.7,,80.0,1004.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-09 12:00:00,,,28.6,,81.2,1003.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-10 12:00:00,,,28.5,,82.7,1004.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-11 12:00:00,,,28.4,,81.8,1004.3,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-12 12:00:00,,,28.5,,83.0,1004.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-13 12:00:00,,,28.5,,82.9,1004.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-14 12:00:00,,,28.4,,82.0,1004.5,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-15 12:00:00,,,28.2,,82.7,1003.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-16 12:00:00,,,28.4,,81.4,1001.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-17 12:00:00,,,28.4,,80.2,999.9,arabian_sea_15n65e,15.0,65.0,2,HIGH
2020-07-18 12:00:00,,,28.1,,80.0,1002.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-19 12:00:00,,,28.0,,79.1,1005.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-20 12:00:00,,,27.7,,81.0,1004.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-21 12:00:00,,,27.8,,81.1,1004.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-22 12:00:00,,,27.9,,81.5,1006.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-23 12:00:00,,,27.7,,82.2,1006.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-24 12:00:00,,,27.4,,82.9,1006.5,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-25 12:00:00,,,26.8,,84.5,1007.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-26 12:00:00,,,27.3,,83.1,1008.2,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-07-27 12:00:00,,,27.5,,82.8,1008.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-07-28 12:00:00,,,27.6,,83.2,1007.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-29 12:00:00,,,27.8,,83.1,1006.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-30 12:00:00,,,27.9,,83.5,1005.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-07-31 12:00:00,,,27.9,,84.3,1004.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-01 12:00:00,,,27.7,,84.9,1004.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-02 12:00:00,,,27.7,,83.6,1003.5,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-03 12:00:00,,,27.9,,81.2,1002.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-04 12:00:00,,,27.8,,81.9,1000.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-05 12:00:00,,,27.8,,81.6,999.4,arabian_sea_15n65e,15.0,65.0,2,HIGH
2020-08-06 12:00:00,,,27.6,,,1000.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-07 12:00:00,,,27.4,,,1003.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-08 12:00:00,,,27.1,,,1004.8,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-09 12:00:00,,,27.1,,,1004.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-10 12:00:00,,,27.1,,,1004.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-11 12:00:00,,,27.0,,,1006.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-12 12:00:00,,,27.0,,,1007.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-13 12:00:00,,,27.0,,,1005.0,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-14 12:00:00,,,26.9,,,1002.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-15 12:00:00,,,26.8,,,1003.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-16 12:00:00,,,26.9,,,1004.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-17 12:00:00,,,26.8,,,1004.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-18 12:00:00,,,26.7,,,1005.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-19 12:00:00,,,26.8,,,1004.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-20 12:00:00,,,26.9,,,1003.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-21 12:00:00,,,26.9,,,1005.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-22 12:00:00,,,26.8,,,1006.2,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-23 12:00:00,,,26.6,,,1006.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-24 12:00:00,,,26.7,,,1007.1,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-25 12:00:00,,,26.7,,,1008.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-08-26 12:00:00,,,26.6,,,1008.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-08-27 12:00:00,,,26.6,,,1007.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-28 12:00:00,,,26.7,,,1006.4,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-29 12:00:00,,,26.6,,,1006.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-30 12:00:00,,,26.6,,,1006.9,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-08-31 12:00:00,,,26.6,,,1008.4,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-09-01 12:00:00,,,26.9,,,1010.0,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-09-02 12:00:00,,,26.8,,,1009.6,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-09-03 12:00:00,,,26.5,,,1008.5,arabian_sea_15n65e,15.0,65.0,0,LOW
2020-09-04 12:00:00,,,26.9,,,1007.7,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-09-05 12:00:00,,,27.3,,,1006.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-09-06 12:00:00,,,26.9,,,1006.6,arabian_sea_15n65e,15.0,65.0,1,MODERATE
2020-09-07 12:00:00,,,27.0,,,1008.4,arabian_sea_15n65e,15.0,65.0,0,LOW
